County,Cases,Deaths,Hospitalizations,Date,State,Abbr,FIPS
Giles,0,0,0,2020-04-03,Virginia,VA,51071
Gloucester,9,0,0,2020-04-03,Virginia,VA,51073
Goochland,10,0,2,2020-04-03,Virginia,VA,51075
Grayson,0,0,0,2020-04-03,Virginia,VA,51077
Greene,2,0,0,2020-04-03,Virginia,VA,51079
Greensville,4,0,0,2020-04-03,Virginia,VA,51081
Halifax,1,0,0,2020-04-03,Virginia,VA,51083
Hanover,12,0,4,2020-04-03,Virginia,VA,51085
Henrico,174,7,20,2020-04-03,Virginia,VA,51087
Henry,3,0,0,2020-04-03,Virginia,VA,51089
Highland,0,0,0,2020-04-03,Virginia,VA,51091
Isle of Wight,18,0,4,2020-04-03,Virginia,VA,51093
James City,111,5,37,2020-04-03,Virginia,VA,51095
King and Queen,1,0,0,2020-04-03,Virginia,VA,51097
King George,8,0,1,2020-04-03,Virginia,VA,51099
King William,1,0,0,2020-04-03,Virginia,VA,51101
Lancaster,1,0,0,2020-04-03,Virginia,VA,51103
Lee,2,0,0,2020-04-03,Virginia,VA,51105
Loudoun,150,4,24,2020-04-03,Virginia,VA,51107
Louisa,13,0,4,2020-04-03,Virginia,VA,51109
Lunenburg,0,0,0,2020-04-03,Virginia,VA,51111
Madison,2,0,0,2020-04-03,Virginia,VA,51113
Mathews,2,0,0,2020-04-03,Virginia,VA,51115
Mecklenburg,8,0,2,2020-04-03,Virginia,VA,51117
Middlesex,0,0,0,2020-04-03,Virginia,VA,51119
Montgomery,6,0,1,2020-04-03,Virginia,VA,51121
Nelson,2,0,0,2020-04-03,Virginia,VA,51125
New Kent,8,0,1,2020-04-03,Virginia,VA,51127
Northampton,2,0,1,2020-04-03,Virginia,VA,51131
Northumberland,3,0,0,2020-04-03,Virginia,VA,51133
Nottoway,1,0,0,2020-04-03,Virginia,VA,51135
